7.49792565,134.04769803
7.47690826,133.60284432
7.51215473,133.81230547
7.71819226,133.94741791
7.47683641,134.05345957
7.73059039,133.78071178
7.67404284,133.85682216
7.79549121,133.80364094
7.72329469,134.21875176
7.65545262,133.74817852
7.79878003,133.75915711
7.60382383,134.06240322
7.76071785,133.88104742
7.65816442,134.02865833
7.71982576,133.98245659
7.54455228,134.22241816
7.58140505,133.63318853
7.80458132,133.77380349
7.53446222,133.87500043
7.64233671,134.07523855
7.76693643,134.14477664
7.50646125,133.85161845
7.64688413,133.87181017
7.73913039,133.88730753
7.60878257,133.74019203
7.5325019,133.9982576
7.64261966,133.78563212
7.79519251,134.09585825
7.5763625,133.7294145
7.67101777,133.7251496
7.74742611,133.74411994
7.49309032,133.99486862
7.51222554,133.91646272
7.74537412,133.94978743
7.79303979,133.88506198
7.60432094,133.97483868
7.66055861,133.62294396
7.78877434,134.17340158
7.70179553,133.69351058
7.69527405,134.01660887
7.65368107,134.1000163
7.55529409,134.04083672
7.54284695,134.04538367
7.59787038,134.22095463
7.69103773,133.73505354
7.58419032,133.74642298
7.77696974,133.76615601
7.66120863,134.21133134
7.59108553,133.80112462
7.65809703,134.11380577
7.73147222,134.11655552
7.76824626,133.93975659
7.48828112,134.00899979
7.54581548,134.19297752
7.78582782,134.14652414
7.66151446,133.68271196
7.51278539,134.10161533
7.75285659,133.91014778
7.53059471,133.75144608
7.57875076,133.94093255
7.47743854,133.70137066
7.5718902,133.72040445
7.74217888,133.85523157
7.52469238,133.65096005
7.55813161,134.14184306
7.7252443,133.93960576
7.74486337,134.21811739
7.70801467,134.21948019
7.56225604,133.80784212
7.65542216,133.70068716
7.70967892,134.18115622
7.55333901,133.6386384
7.76733202,133.86653486
7.582971,134.05779384
7.66882684,133.97995098
7.55364958,134.22611191
7.70930813,133.99725899
7.75623079,133.722622
7.64727653,133.6812865
7.77922228,133.65279548
7.49085048,133.94218537
7.58980633,133.73840288
7.75431437,133.64830553
7.54215207,134.16731091
7.76712124,133.62070374
7.52976157,133.78305889
7.75326947,134.23691751
7.50405785,134.02551693
7.62531277,134.02454321
7.54469991,133.67742885
7.67348786,133.78693958
7.67189144,133.65223289
7.57445742,133.85583375
7.55217626,134.11119862
7.7745614,133.64674394
7.47894218,133.92421397
7.77541092,133.72485867
7.79632279,134.06849934
7.62616471,134.23088501
7.56302548,133.90198275
7.68462454,134.0110939
7.69734945,133.74311998
7.75733104,133.67773234
7.62054494,133.92439215
7.56946667,133.88717772
7.64390299,133.8888088
7.6576168,133.72139544
7.65393987,134.03107007
7.66096964,133.98127481
7.4784835,134.07765746
7.75395002,133.74728625
7.4977515,133.86737038
7.55195628,133.67248253
7.6351346,133.96478611
7.72757257,133.97041465
7.53385951,134.07908341
7.79218698,134.15352074
7.78746126,133.79050086
7.72247572,133.8781431
7.75349288,133.95521307
7.64163852,134.03605697
7.55332162,133.73671852
7.75952036,133.64508211
7.50088252,133.82718362
7.6864292,134.1726234
7.47766461,134.06867224
7.67053585,134.15077486
7.49075327,133.79101032
7.60442833,133.76356872
7.55121377,133.65253077
7.66790927,133.64096103
7.59891353,134.0076655
7.57003731,134.22561161
7.57663758,134.21175113
7.62687085,134.01937521
7.5705291,133.81293063
7.77881616,134.18118411
7.69437972,134.05065762
7.56346421,134.14406422
7.78206423,133.90175522
7.52357506,133.63331895
7.77022506,134.09016505
7.70405442,133.96989962
7.56657892,133.98477344
7.7284847,133.74187431
7.51627926,134.02616819
7.78255723,134.14182272
7.77150784,134.16728966
7.58244174,133.90203717
7.60322276,134.15351399
7.7341445,134.08134305
7.75123695,133.77210689
7.52900629,134.01484288
7.76187435,134.12464056
7.58275614,133.7449039
7.69665347,133.61121489
7.69722326,133.79053606
7.64488801,133.76743309
7.4905121,133.63144749
7.52581836,133.98077581
7.61458739,133.61360012
7.57842716,134.05087216
7.63135751,133.83648999
7.51721887,133.78093524
7.57396045,133.87535594
7.47042391,133.94522377
7.67182164,133.81113111
7.79113839,134.23728026
7.58613446,133.98598993
7.76955827,133.80511263
7.7145091,133.66843321
7.68984034,134.0954579
7.51487274,133.96179352
7.7916058,133.85845576
7.64444207,134.09994983
7.74042761,133.64433372
7.56475286,133.73341658
7.65877304,134.1241782
7.55970575,133.7385532
7.57876537,133.68707206
7.6499334,133.76057637
7.50917525,133.78733126
7.56044468,133.98047989
7.50057118,133.75873965
7.7192308,133.81698667
7.4941324,134.20949227
7.67075125,133.73366687
7.80112189,133.96211152
7.57504495,133.95107679
7.66329546,133.99022407
7.4945342,134.01511136
7.49242966,133.67757775
7.68892555,133.65598698
7.5920178,133.9840287
7.58225295,133.87728514
7.73258203,133.61460822
7.65785451,133.75392912
7.7312467,134.19049328
7.66107609,133.77451833
7.70433789,133.94755998
7.58606023,134.11022452
7.69437188,134.10853247
7.7984638,134.03810767
7.78353189,133.7566859
7.57339316,133.87918397
7.56294166,134.23894055
7.68094829,133.95676823
7.68311529,133.6708937
7.54904855,133.70664234
7.74326505,133.79332175
7.69721359,134.21623746
7.67307259,134.02996954
7.50353567,133.90847852
7.49291928,134.10917938
7.72462051,134.05082057
7.68416623,133.63629986
7.57937613,133.9506112
7.66804037,134.19239856
7.57260216,134.17239862
7.57516496,133.91533844
7.51738254,134.04199521
7.56363829,134.17153381
7.80967107,133.89411741
7.56529293,134.20483929
7.79014021,133.60061286
7.54928819,133.7136632
7.48945654,133.75312261
7.67124497,133.86977979
7.46961949,133.92632751
7.70714469,133.93671031
7.79696243,134.21447996
7.58613553,133.69600083
7.75821558,133.73221608
7.69313298,134.08715812
7.61860638,134.12173487
7.78827279,133.95895868
7.76834859,134.14172422
7.75010566,134.00108856
7.61556566,134.21474705
7.79188894,133.69997582
7.77368372,134.05836011
7.52607196,134.15493082
7.52113669,133.76527348
7.56028315,133.66477615
7.75790129,134.0686266
7.5363506,133.76561352
7.686029,134.17283066
7.59086798,133.62748307
7.71565064,134.22597166
7.7065204,134.08236592
7.52017609,134.09033879
7.71384585,133.99050135
7.52258739,134.0551528
7.49583661,133.65571346
7.47182155,133.88526006
7.59443231,133.8295297
7.67487303,134.04258155
7.6401109,134.0767717
7.72357114,133.62567642
7.62840211,134.06301433
7.63587414,134.05937432
7.70552294,133.74724522
7.55953561,133.7607082
7.58159111,133.90923916
7.753161,133.968132
7.75699784,133.81384409
7.75316136,134.22580916
7.47239576,134.02709411
7.76486843,134.00968257
7.60386463,134.14706848
7.7058725,133.61812858
7.7122226,133.97471306
7.68032795,133.76214486
7.54226625,134.07143432
7.73923312,133.93429194
7.56997379,133.60739429
7.48810301,133.85466151
7.68858254,133.67173473
7.56986264,134.12875856
7.68394061,133.88720057
7.56129744,133.80803076
7.7576449,133.97166929
7.51033934,134.11592507
7.55709715,133.75867661
7.74194603,134.22170125
7.78225319,133.80775826
7.58644833,133.79629922
7.74548011,133.81560886
7.74847663,133.60307028
7.6859707,133.60311439
7.4752926,134.17687407
7.60976542,133.81622276
7.64723396,134.11148604
7.76310275,134.23210509
7.71739157,134.14401649
7.74013981,134.14730368
7.74942015,134.22134436
7.57738644,134.20122862
7.62849405,134.06122712
7.64630232,133.67488298
7.7629463,134.21762315
7.72829709,133.63758856
7.7733825,133.72779546
7.5470604,134.10205231
7.68158141,134.03511193
7.78539835,134.16616151
7.74906027,134.19896188
7.66117225,134.07001559
7.62380415,133.73818088
7.74302858,134.11235219
7.5645017,133.76511693
7.70598005,133.67304105
7.4647274,133.9863848
7.62243482,133.90924018
7.63635825,133.86129448
7.57541166,134.1507875
7.80595669,133.91610555
7.68223521,134.08624609
7.80598384,134.17867837
7.71949117,133.99163358
7.76926899,134.12799735
7.61499449,134.11012867
7.66868315,133.65167285
7.58842089,133.72454039
7.53519084,133.70727203
7.69262603,133.68487179
7.51808475,134.03552841
7.52367865,134.158157
7.53036968,134.12511354
7.7139417,134.07617634
7.68658195,134.08962825
7.47228074,134.05628263
7.66286132,133.90744881
7.70544083,134.18115412
7.77423665,133.95730067
7.67326315,134.21008209
7.71269566,133.6470639
7.58255292,133.84555067
7.76646013,133.73917045
7.47346781,134.18426778
7.73314383,133.65280627
7.60263994,134.14818297
7.57796588,134.15966648
7.77337816,134.05031386
7.60750525,133.59807592
7.70184243,133.91140883
7.48654193,134.03403334
7.7730386,133.62776801
7.70657452,133.7151748
7.48989564,133.63744261
7.5946482,133.60648198
7.48439071,133.9248686
7.80083033,134.10936046
7.78766816,134.12751963
7.70324935,134.18781033
7.75129897,134.01608581
7.76750737,134.02426504
7.5334416,133.6134896
7.70566706,134.23497481
7.68325503,133.62509579
7.64278104,133.70695003
7.75855444,134.01348164
7.72767597,134.2081016
7.79421011,133.63950445
7.74480979,133.9544258
7.69648982,134.082623
7.72306089,133.9431929
7.70093532,133.89677827
7.69605527,134.20907904
7.54966686,134.17626043
7.55870592,133.64020317
7.65447878,134.07742752
7.64742752,134.15408794
7.55388917,133.76590073
7.70674989,133.81943676
7.61094348,133.65683531
7.70801225,133.68064093
7.65505318,133.78722348
7.55103158,133.96960711
7.48806532,133.61383831
7.69569209,133.81378556
7.74922382,133.90713653
7.6201531,134.216014
7.71392909,133.66011549
7.49359575,134.0030475
7.47064677,133.76283573
7.59876297,133.94947137
7.64765696,133.891809
7.79534162,133.99154526
7.68686451,133.84258942
7.52932688,134.14293909
7.76510821,133.8873863
7.66683877,133.91177884
7.50571138,133.98583016
7.69830978,134.11100391
7.64072118,133.97095554
7.75160719,133.86422899
7.68505361,134.21331198
7.59574251,134.15937737
7.57210808,134.03785241
7.48822762,134.21038631
7.7653776,134.03977345
7.78273208,133.72540344
7.77475105,133.81390775
7.79438964,133.84421825
7.72448897,133.92975812
7.71162493,133.83503696
7.560615,133.78679153
7.78597683,134.23801551
7.70254639,134.19237207
7.51407058,134.17610449
7.71813286,133.95088889
7.59728401,134.11348274
7.65499596,134.19513821
7.70147834,134.11943078
7.75599959,134.1350016
7.76951645,134.01161932
7.65787869,133.79633078
7.70763316,133.96781465
7.56846665,134.08902708
7.48431071,133.60515195
7.69094352,133.7152863
7.70885152,134.18408252
7.707203,133.75602754
7.69386098,133.76400949
7.65743286,133.84219955
7.56177358,133.60200413
7.68515943,134.03462046
7.61019926,133.7730163
7.56699889,134.21752211
7.64792618,134.09463065
7.54667255,134.09343336
7.64239512,134.20845459
7.55816646,133.63071552
7.80763754,133.64833239
7.77415891,133.95429969
7.6590148,134.17738269
7.73376356,133.79569004
7.66030999,133.67665928
7.52569496,133.74706748
7.61139172,134.0517777
7.53451778,133.72959615
7.49942492,134.13060733
7.67825712,133.91536541
7.46647035,134.08144479
7.63271635,133.62212152
7.722095,133.91705664
7.5987767,133.96738096
7.56655852,134.00608813
7.66052222,133.91676859
7.78551512,134.06450655
7.71537573,133.96466767
7.47739632,133.96440243
7.69205922,134.0231714
7.78340225,133.63672309
7.52283578,133.69452335
7.61282185,133.78441336
7.7198797,133.65024571
7.65901803,134.22523142
7.65883072,133.96368837
7.74981493,134.23615472
7.6246105,134.04493028
7.69800797,133.69666696
7.53209131,133.90273702
7.49829403,134.19376045
7.74692107,133.8561668
7.60595236,133.60825753
7.68954942,134.19562305
7.47006354,134.22970117
7.75255882,133.78787468
7.77346576,133.75799308
7.7752907,133.77368577
7.68199041,134.15376276
7.52075862,133.7409195
7.7731815,134.23127381
7.511581,133.60003003
7.77526016,133.920687
7.50907065,133.97255467
7.49461253,133.64894638
7.55990267,133.79736076
7.65964784,134.05281883
7.49956083,134.18598119
7.57338408,133.9530124
7.62966283,134.09751677
7.52683048,133.93130239
7.54582837,134.05511669
7.6449652,133.8718403
7.6687391,134.16753899
7.74764573,133.89674517
7.68926273,134.21107981
7.54802021,134.02161208
7.73246242,134.16517017
7.70517373,133.78139625
7.51935885,134.12604506
7.71495784,133.82653032
7.60264527,134.21135975
7.66599877,133.77578021
7.72488851,133.9329371
7.76009159,134.06363184
7.46522635,134.21044133
7.6554438,134.19910511
7.76601944,133.87735775
7.72650683,133.73907166
7.75747655,133.67693156
7.62013186,133.96635948
7.58518113,133.70498564
7.75954985,134.14151637
7.635432,133.89503302
7.56087942,133.95773399
7.79794756,133.939312
7.77449664,133.78206317
7.62579049,133.6310796
7.47386473,133.77490394
7.55500214,134.02083038
7.78413198,133.72169501
7.55040919,134.0665168
7.4705501,133.70818481
7.6455233,134.11271304
7.7683919,134.18570421
7.4876392,133.95078962
7.57486864,133.82091528
7.49353399,133.83541744
7.69206011,134.11338967
7.55081134,133.85185388
7.47679738,133.9049237
7.78649372,134.21631952
7.65821044,133.89550506
7.72021707,134.16247508
7.51794664,133.66810135
7.51256614,133.84857293
7.73772352,134.15831718
7.65617962,133.91344175
7.74229154,133.61281153
7.62560562,133.68268011
7.72239806,133.89248427
7.55892668,133.71811038
7.70463563,133.88242923
7.70378757,133.81168963
7.59134083,133.92379723
7.56408375,134.15810159
7.62349325,133.76697072
7.49046376,133.63084019
7.64476898,134.03693218
7.6661962,134.07333377
7.79026778,134.10526505
7.78363135,134.08055102
7.68300091,134.06043737
7.67329332,133.6247649
7.73779943,134.00031545
7.47224116,133.79276258
7.80122493,133.88120224
7.61156787,133.60180829
7.79671831,134.06634187
7.57460993,134.0824049
7.61809485,133.99722302
7.48205376,133.67428743
7.72217611,134.18668843
7.5003033,133.98554306
7.71817817,133.95225357
7.66276195,133.82378089
7.7618704,134.08952256
7.63213021,134.00085793
7.49499619,133.69129431
7.6903424,133.64646725
7.7999735,133.95889171
7.60721055,134.15306986
7.47494634,133.73931869
7.78789922,134.12556151
7.49963148,134.16136285
7.58375607,133.97264563
7.54736814,133.64577989
7.79143582,134.23548913
7.55964603,133.96867117
7.79792194,133.80350814
7.77785992,134.12645949
7.60215894,133.63411411
7.70241176,134.01659442
7.62831637,134.08579808
7.58650647,133.80215729
7.72001417,133.76421097
7.6276649,134.03371937
7.49033623,134.07660117
7.47126802,133.71415435
7.58701721,134.02090745
7.57985639,133.94652258
7.76056527,133.7838091
7.51042247,133.6196632
7.47172457,133.60343847
7.52074163,134.11217437
7.68975375,134.21921136
7.54692121,134.06981493
7.61667472,133.90695892
7.62807885,133.72732452
7.55887896,133.88024318
7.50892889,134.14067416
7.53909848,134.19553852
7.53746548,134.09126019
7.75307746,134.18397115
7.78366793,134.10722579
7.77746198,134.23887159
7.51841763,133.69022156
7.49854834,133.94697568
7.65352028,133.92387139
7.75437383,133.6341761
7.5131977,134.06499098
7.6206233,133.97526281
7.58719481,133.71536416
7.70862235,133.68203776
7.70819517,133.62758258
7.77682421,133.6687831
7.55482228,133.72640664
7.74065431,133.69002195
7.73558604,133.76598274
7.47434607,133.84909774
7.47387786,134.13842615
7.66277554,133.85778833
7.66643889,133.70352759
7.69330537,134.1609706
7.77633062,134.15442814
7.71042108,133.67176431
7.55590824,133.88862981
7.7277441,133.95822136
7.78994446,134.08516561
7.74506074,134.19024211
7.51499268,133.88009958
7.66075992,133.78763721
7.50972457,133.93171349
7.57292117,134.1623524
7.57696216,133.70694515
7.74822678,133.81409733
7.47418258,133.83064195
7.54781336,133.75847215
7.48934967,133.87237125
7.54511259,133.98948511
7.629323,133.77069215
7.74849171,134.0499889
7.54766478,134.17917428
7.5300926,133.74160589
7.76489649,133.60780227
7.64226278,133.6364001
7.66857192,133.88207743
7.75808681,133.60085433
7.63358355,133.66312992
7.64169869,133.85893323
7.5242472,134.08780841
7.48031354,133.81180698
7.8070519,134.06860104
7.79778491,133.99902979
7.56755725,134.04944994
7.53397558,133.67383705
7.48973167,133.67603796
7.54885144,134.20950424
7.72860823,134.11655475
7.56985153,134.01289515
7.68329955,133.83490578
7.71233668,133.76611044
7.49743304,134.02512888
7.53103568,133.61426608
7.61556852,133.6292318
7.67198165,134.22383531
7.7924008,133.70068324
7.6360688,133.66803381
7.57754148,133.83526506
7.63988452,133.76545443
7.51216825,134.19400579
7.59363176,134.08696218
7.5829549,133.90617779
7.73378541,134.2147082
7.56541633,134.1017433
7.6021511,133.75683317
7.56615056,133.69032598
7.46873595,133.76039101
7.77110308,134.20345832
7.76236259,133.85137179
7.7391841,134.1331985
7.71582522,134.17460695
7.73314025,134.21619986
7.49046347,133.78644906
7.56206384,133.87058869
7.51210144,133.69326823
7.62452927,133.60532957
7.62242157,133.84562202
7.57048725,133.81233872
7.66112324,133.68705897
7.80690792,134.07486901
7.58288967,133.9007516
7.5231989,133.70091042
7.60321154,134.03528866
7.46805738,133.91738369
7.79284771,133.93262379
7.65343418,133.75092871
7.51622751,133.80698122
7.55648708,133.89527952
7.50370693,133.65782583
7.66892433,133.60286068
7.65852473,134.23556348
7.7655526,134.20786744
7.58269782,133.64394657
7.66111339,134.01942623
7.51976194,133.97517657
7.62987531,134.23000497
7.70196423,134.09479809
7.63428903,133.87193748
7.7494625,133.9865714
7.61044135,133.92238966
7.50933331,133.77700512
7.56187672,134.05502951
7.65706688,134.13430982
7.67930146,133.86660419
7.57219725,133.72099858
7.60737919,134.03444836
7.62897164,134.09465434
7.4975116,133.94957622
7.77119385,134.12749498
7.73553926,133.74817305
7.73765674,133.9478431
7.54944436,133.92742147
7.7907489,133.89430774
7.70572879,134.10196188
7.58722664,133.96732334
7.67724271,134.13955088
7.68178897,133.64061892
7.70338963,134.05875759
7.69608738,134.15473871
7.576441,133.83430195
7.64627176,133.87635039
7.48407531,133.82257061
7.60146263,134.00534518
7.46802415,134.13320688
7.59693374,134.02159342
7.56185562,133.84026255
7.6172728,133.69575624
7.76218931,134.12454421
7.59276923,133.7165808
7.76203481,133.90808028
7.69546119,133.71452096
7.54116399,133.99747407
7.72896427,133.9285943
7.53489262,134.16665644
7.6597062,133.88622281
7.65847434,133.77744173
7.58246164,134.06897581
7.63309201,133.9057258
7.69504818,134.13053144
7.66400163,133.97152415
7.58255092,134.17892568
7.67655256,133.8297985
7.64183307,133.69842666
7.47519366,134.04009479
7.54264454,134.00277264
7.73158507,133.98435989
7.78867036,133.81465552
7.75220464,133.79386919
7.67518292,133.68496919
7.77629509,134.01527526
7.7406092,133.90343191
7.69350434,133.75561684
7.5578312,134.15756656
7.62341143,133.75896449
7.50552362,134.04349025
7.54789531,133.91974027
7.46987742,133.99843706
7.68278658,134.12570881
7.80963456,133.86569657
7.7099944,134.02508816
7.718477,134.00775058
7.54390516,134.1194572
7.55277611,133.75281559
7.75088328,133.65618369
7.59108164,133.7302825
7.55262971,133.87089724
7.47412006,133.65526438
7.48037371,134.08360995
7.70893504,133.67682324
7.64756096,134.06051888
7.67607757,134.07298001
7.59810659,133.67273452
7.53663346,133.87581819
7.55676183,134.13887385
7.51958842,133.9562076
7.7832264,133.95440059
7.80803995,133.61227122
7.52385458,133.63280767
7.69962327,134.03220287
7.637741,134.12264768
7.79981778,134.04400827
7.67712761,133.80151078
7.56849466,133.70455789
7.54280766,134.16638011
7.54088816,133.82850792
7.73235359,134.00156451
7.77231868,133.8615863
7.57310198,133.88786457
7.48991128,133.69360958
7.77586319,133.71934242
7.51410174,133.60029608
7.58677186,134.01539216
7.73624055,134.23800836
7.67553194,133.9915175
7.7724686,133.78852344
7.58997849,133.8036693
7.69948911,133.78535831
7.51947447,134.07808806
7.72334582,133.77686761
7.69059036,134.10440398
7.47628765,134.0940054
7.47324086,134.04611686
7.62472652,133.6731797
7.62955948,133.63786914
7.70718211,134.09085804
7.6482217,133.90883683
7.75129575,133.71957641
7.53794324,133.73457487
7.80628612,134.18322789
7.74983183,133.60899019
7.69330042,133.95206688
7.53249835,134.21551914
7.50007486,134.06392833
7.46941682,134.18834417
7.76887319,133.64203818
7.46689694,133.82682183
7.6400773,133.6717566
7.8065796,133.70831633
7.60517584,133.77663884
7.54168696,133.80077428
7.70245117,133.91621581
7.79974437,133.87482483
7.76545582,134.08339685
7.80760293,133.78343471
7.56590442,133.74268881
7.54248597,133.78240128
7.68934559,133.89999572
7.62559734,134.12599222
7.4897337,133.84088581
7.63672256,133.8219738
7.61559326,134.12292379
7.71877654,133.98312552
7.46767858,134.03321963
7.62475849,133.87370558
7.57770262,133.93846165
7.47631077,134.19861232
7.67241739,133.8177931
7.53629204,133.62910275
7.79065756,133.8786629
7.80796372,134.20273886
7.76501669,133.99801778
7.77438303,133.70549757
7.46916492,134.1161429
7.6310787,133.90200682
7.52393719,134.06889738
7.55093098,133.92968957
7.75278852,134.15455675
7.59315316,133.73863404
7.48297745,133.83212814
7.72852913,134.10752123
7.75646367,134.1700078
7.67246396,133.9997791
7.77743783,134.11013353
7.48147607,133.70838813
7.56395471,134.15526792
7.55421293,133.66249709
7.79914263,133.92451707
7.56410956,134.11923396
7.48096895,133.89401808
7.53946777,133.9128501
7.69984134,133.66557986
7.73883535,134.08602361
7.76137904,133.71770092
7.6857669,133.89611147
7.50743861,134.09951
7.66861615,134.13340379
7.472622,134.2082891
7.70260731,133.77405136
7.60268613,134.14030104
7.47487314,134.02582618
7.4660895,133.81923399
7.70400582,133.72012802
7.7907516,134.11039847
7.59978728,133.69613107
7.74698126,134.06548181
7.6222274,134.11481647
7.53346113,134.0325438
7.64020045,133.95417066
7.74796604,133.81986116
7.60018781,134.15242642
7.72044901,133.93243137
7.51846479,134.0527377
7.56224627,134.22003964
7.60244892,133.89151859
7.51642022,133.646624
7.68917981,133.98005226
7.76239058,134.04821013
7.51982492,133.78059649
7.63515392,133.92479066
7.60666163,133.70783207
7.60598562,133.70800179
7.52854344,133.83547334
7.71036782,134.17748385
7.80284664,133.7850952
7.7234111,133.68911305
7.61181586,133.84019997
7.67411339,134.08246638
7.53509062,133.89165986
7.54529049,134.02408374
7.61405317,134.1398545
7.51177154,133.74270855
7.68576383,133.98154542
7.71098702,133.71500338
7.65192112,133.87608823
7.50440115,133.83113693
7.78849819,133.68782552
7.72625985,133.91667058
7.74790284,134.04850817
7.60704706,133.96939342
7.72256439,133.67533138
7.65265524,133.92715171
7.67328062,133.90811289
7.73416402,133.82879605
7.5118121,133.96321563
7.54252788,134.15917847
7.7846744,133.88982423
7.78958414,133.96302555
7.66844916,134.20540121
7.71759011,133.90064491
7.74647872,133.73520361
7.73508573,133.90605141
7.77296619,134.17538678
7.74528426,133.98382384
7.52480943,133.7921984
7.74108582,133.87841873
7.73156936,133.87357178
7.55515561,133.93695435
7.70829343,133.80943411
7.47369778,133.83919298
7.62158086,133.84104968
7.51021443,133.69115998
7.69370203,133.94530246
7.63752383,134.14869938
7.75774055,133.77801552
7.56340914,133.82586914
7.78119925,133.80331749
7.54406375,134.04377814
7.65701448,133.7660848
7.47234033,133.68665086
7.69185693,134.1654241
7.65797315,133.87158104
7.54816389,134.04100399
7.48979031,134.04859704
7.50394205,133.80673362
7.7108834,134.20142824
7.64966782,134.11653912
7.61738757,134.14782948
7.73791165,134.00458754
7.67644032,134.09997269
7.59271682,133.91135358
7.5726929,133.76087305
7.56239002,133.98543302
7.5299974,133.98331443
7.55863857,134.01952156
7.6946235,133.79625212
7.49694362,133.77553155
7.65747138,134.11322365
7.6815358,133.99174116
7.71550195,134.14836614
7.46892897,133.96426391
7.78494445,133.87684872
7.68245437,134.18962768
7.66756934,133.78992818
7.53134666,133.81110243
7.50083054,133.97180315
7.61478339,134.21431662
7.49074952,133.86713875
7.48483454,134.13042542
7.59085226,133.82635142
7.58229697,133.61491138
7.53139945,134.09973999
7.60195259,134.02329995
7.53617201,133.90759245
7.59448401,134.06213831
7.51988887,134.17005528
7.62806237,133.71213668
7.51827147,134.0350654
7.4723051,134.03634095
7.714852,134.09676409
7.73455717,134.15406108
7.57695489,134.14952542
7.58352073,134.1064396
7.53263389,134.21446354
7.62137137,133.66674452
7.57115424,134.03098149
7.67819529,133.94574708
7.79960743,134.13594394
7.68169811,133.639195
7.47360298,134.20859846
7.53335049,134.17504973
7.78320808,133.96551947
7.73974012,133.69530129
7.48355994,133.74129154
7.72820321,133.71778221
7.76076023,134.17363173
7.69072521,133.73061924
7.63925462,133.98693042
7.80977303,133.70464934
7.69389308,133.63628566
7.65718186,134.17921721
7.60947927,133.96176699
7.76729998,134.01840494
7.62054402,133.74447064
7.52513037,133.64972481
7.53447213,133.98441595
7.78613909,134.20212531
7.67916798,133.64016134
7.63696115,133.68539782
7.47568119,134.14812012
7.63707313,133.95003425
7.5347562,133.71823396
7.68913434,133.71861917
